word,phonetic,pos,definition,source
ratio,'reʃɪo,,n.比率，比例,GMAT
ration,'ræʃən,,v.配给；定量供应 n.定量；口粮；配给量,GMAT
rational,'ræʃnəl,,a.合理的；理性的 n.有理数,GMAT
rationale,",ræʃə'næl",,n.基本原理；原理的阐述,GMAT
reactor,rɪ'æktɚ,,n.[化工] 反应器；[核] 反应堆；起反应的人,GMAT
readily,'rɛdɪli,,ad.容易地；乐意地；无困难地,GMAT
realm,rɛlm,,n.领域，范围；王国,GMAT
rear,rɪr,,v.培养；树立；栽种 ad.向后；在后面 a.后方的；后面的；背面的 n.后面；屁股；后方部队,GMAT
reasoning,'rizənɪŋ,,n.推理；论证；评理 a.推理的 v.推论；说服（reason的ing形式）,GMAT
rebut,ri'bʌt,,v.反驳；揭露；拒绝 n.驳回；提出反证,GMAT
recall,'rikɔl,,v.召回；回想起，记起；取消 n.召回；回忆；撤消,GMAT
receipt,rɪ'sit,,n.收到；收据；收入 v.收到,GMAT
reception,rɪ'sɛpʃən,,n.接待；接收；招待会；感受；反应,GMAT
receptive,rɪ'sɛptɪv,,a.善于接受的；能容纳的,GMAT
receptor,rɪ'sɛptɚ,,n.[生化] 受体；接受器；感觉器官,GMAT
recession,rɪ'sɛʃən,,n.衰退；不景气；后退；凹处,GMAT
recipe,'rɛsəpi,,n.食谱；[临床] 处方；秘诀；烹饪法,GMAT
recipient,rɪ'sɪpɪənt,,n.容器，接受者；容纳者 a.容易接受的，感受性强的,GMAT
reciprocal,rɪ'sɪprəkl,,a.互惠的；相互的；倒数的，彼此相反的 n.[数] 倒数；互相起作用的事物,GMAT
reclaim,rɪ'klem,,v.开拓；回收再利用；改造某人，使某人悔改 n.改造，感化；再生胶,GMAT
recluse,'rɛklus,,n.隐士；隐居者 a.隐居的,GMAT
recommend,'rɛkə'mɛnd,,v.推荐，介绍；劝告；使受欢迎；托付,GMAT
recommendation,",rɛkəmɛn'deʃən",,n.推荐；建议；推荐信,GMAT
reconcile,'rɛkənsaɪl,,v.使一致；使和解；调停，调解；使顺从,GMAT
reconvene,",ri:kən'vi:n",,v.再聚会；再集会,GMAT
recoup,ri'ku:p,,v.收回；恢复；偿还；扣除,GMAT
recourse,'rikɔrs,,n.求援，求助；[经] 追索权；依赖；救生索,GMAT
recover,rɪ'kʌvɚ,,v.恢复；弥补；重新获得 n.还原至预备姿势,GMAT
recreation,",rɛkrɪ'eʃən",,n.娱乐；消遣；休养,GMAT
recreational,",rɛkri'eʃənəl",,a.娱乐的，消遣的；休养的,GMAT
recruit,rɪ'krut,,n.招聘；新兵；新成员 v.补充；聘用；征募；使…恢复健康,GMAT
rectangle,'rɛktæŋɡl,,n.矩形；长方形,GMAT
recur,rɪ'kɝ,,v.复发；重现；采用；再来；循环；递归,GMAT
redirect,"[ˌridɪˈrɛkt,-daɪ-]",,v.使改方向；重新寄送 a.再直接的 n.再直接询问,GMAT
redress,rɪ'drɛs,,v.救济；赔偿；纠正；重新调整 n.救济；赔偿；矫正,GMAT
reef,rif,,n.暗礁；[地质] 矿脉；收帆 v.收帆；缩帆,GMAT
referendum,",rɛfə'rɛndəm",,n.公民投票权；外交官请示书,GMAT
referral,rɪ'fɝəl,,n.n参照；提及；被推举的人；转诊病人,GMAT
refine,rɪ'faɪn,,v.精炼，提纯；改善；使…文雅,GMAT
refiner,rɪ'faɪnɚ,,n.精炼机；精制者，精炼者,GMAT
refinery,rɪ'faɪnəri,,n.精炼厂；提炼厂；冶炼厂,GMAT
reflective,rɪ'flɛktɪv,,a.反射的；反映的；沉思的,GMAT
reflex,'riflɛks,,n.反射；反映；映像；回复；习惯性思维 a.反射的；反省的；反作用的；优角的,GMAT
refraction,rɪ'frækʃən,,n.折射；折光,GMAT
refrain,rɪ'fren,,v.节制，克制；避免；制止 n.叠句，副歌；重复,GMAT
refuel,ri'fjʊəl,,v.补给燃料,GMAT
refugee,'rɛfjʊdʒi,,n.难民，避难者；流亡者，逃亡者,GMAT
refund,ˈrifʌnd,,v.退还；偿还，归还 n.退款；偿还，偿还额,GMAT
refutation,",rɛfjʊ'teʃən",,n.反驳；驳斥；辩驳,GMAT
refute,ri'fjʊt,,v.反驳，驳斥；驳倒,GMAT
regenerate,rɪ'dʒɛnəret,,v.使再生；革新 a.再生的；革新的,GMAT
regime,re'ʒim,,n.政权，政体；社会制度；管理体制,GMAT
regiment,'rɛdʒɪmənt,,v.把…编成团；严格地管制 n.团；大量,GMAT
regionalization,",ri:dʒənəlai'zeiʃən",,n.区域化；分成地区；按地区安排,GMAT
register,'rɛdʒɪstɚ,,v.登记；注册；记录；挂号邮寄；把…挂号；正式提出 n.登记；注册；记录；寄存器；登记簿,GMAT
regressive,rɪ'ɡrɛsɪv,,a.回归的；后退的；退化的,GMAT
reign,ren,,v.统治；支配；盛行；君临 n.统治；统治时期；支配,GMAT
reimburse,",riɪm'bɝs",,v.偿还；赔偿,GMAT
reinforce,",riɪn'fɔrs",,v.加强，加固；强化；补充 n.加强；加固物；加固材料,GMAT
reinvest,'riɪn'vɛst,,v.再投资于；再授给,GMAT
reject,rɪ'dʒɛkt,,v.拒绝；排斥；抵制；丢弃 n.被弃之物或人；次品,GMAT
rejection,rɪ'dʒɛkʃən,,n.抛弃；拒绝；被抛弃的东西；盖帽,GMAT
rekindle,",ri'kɪndl",,v.重新点燃,GMAT
relative,'rɛlətɪv,,a.相对的；有关系的；成比例的 n.亲戚；相关物；[语] 关系词；亲缘植物,GMAT
relativity,",rɛlə'tɪvəti",,n.相对论；相关性；相对性,GMAT
relay,rɪ'le,,v.转播；接替 n.[电] 继电器；接替，接替人员；驿马,GMAT
release,rɪ'lis,,v.释放；发射；让与；允许发表 n.释放；发布；让与,GMAT
relentless,rɪ'lɛntləs,,a.无情的；残酷的；不间断的,GMAT
reliable,rɪ'laɪəbl,,a.可靠的；可信赖的 n.可靠的人,GMAT
reliance,rɪ'laɪəns,,n.信赖；信心；受信赖的人或物,GMAT
relic,'rɛlɪk,,n.遗迹，遗物；废墟；纪念物,GMAT
relieve,rɪ'liv,,v.解除，减轻；使不单调乏味；换…的班；解围；使放心,GMAT
religious,rɪ'lɪdʒəs,,a.宗教的；虔诚的；严谨的；修道的 n.修道士；尼姑,GMAT
relinquish,rɪ'lɪŋkwɪʃ,,v.放弃；放手；让渡,GMAT
reluctant,rɪ'lʌktənt,,a.不情愿的；勉强的；顽抗的,GMAT
remainder,rɪ'mendɚ,,n.[数] 余数，残余；剩余物；其余的人 a.剩余的；吃剩的 v.廉价出售；削价出售,GMAT
remedy,'rɛmədi,,v.补救；治疗；纠正 n.补救；治疗；赔偿,GMAT
reminiscent,",rɛmɪ'nɪsnt",,a.怀旧的，回忆往事的；耽于回想的 n.回忆录作者；回忆者,GMAT
remnant,'rɛmnənt,,n.剩余 a.剩余的,GMAT
renaissance,'rɛnəsɑns,,n.文艺复兴（欧洲14至17世纪）,GMAT
renal,'rinl,,a.[解剖] 肾脏的，[解剖] 肾的 n.(Renal)人名；(法)勒纳尔,GMAT
render,'rɛndɚ,,v.致使；提出；实施；着色；以…回报 n.打底；交纳；粉刷,GMAT
renegade,'rɛnɪɡed,,n.叛徒；变节者；脱党者 v.背叛；脱离 a.叛徒的；背弃的；脱离的,GMAT
renounce,rɪ'naʊns,,v.宣布放弃；与…断绝关系；垫牌 n.垫牌,GMAT
renovation,",rɛnə'veʃən",,n.革新；修理；恢复活力,GMAT
renown,rɪ'naʊn,,n.声誉；名望 vt.使有声望,GMAT
rental,'rɛntl,,n.租金收入，租金；租赁 a.租赁的；收取租金的,GMAT
reorganization,"'ri,ɔɡənɪ'zeʃən",,n.改组；整顿；改编,GMAT
repeal,rɪ'pil,,v.废除；撤销；废止；放弃；否定 n.废除；撤销,GMAT
repertory,'rɛpɚtɔri,,n.储备；仓库；全部剧目,GMAT
replacement,rɪ'plesmənt,,n.更换；复位；代替者；补充兵员,GMAT
replete,rɪ'plit,,a.充满的；装满的 n.[昆] 贮蜜蚁,GMAT
replicate,'rɛplɪket,,v.复制；折叠 a.复制的；折叠的 n.复制品；八音阶间隔的反覆音,GMAT
repousse,rə'pu:sei,,n.（冲压细工制成）凸纹面；凸纹制作术 a.凸纹饰的；金属细工的,GMAT
representation,'rɛprɪzɛn'teʃən,,n.代表；表现；表示法；陈述,GMAT
representative,'rɛprɪ'zɛntətɪv,,a.典型的，有代表性的；代议制的 n.代表；典型；众议员,GMAT
reproduce,",riprə'dus",,v.复制；再生；生殖；使…在脑海中重现,GMAT
reproduction,",riprə'dʌkʃən",,n.繁殖，生殖；复制；复制品,GMAT
reptile,'rɛptaɪl,,a.爬虫类的；卑鄙的 n.爬行动物；卑鄙的人,GMAT
republican,rɪ'pʌblɪkən,,a.共和国的；共和政体的；共和主义的；拥护共和政体的 n.共和主义者,GMAT
repudiate,rɪ'pjudɪet,,v.拒绝；否定；批判；与…断绝关系；拒付,GMAT
rescind,rɪ'sɪnd,,v.解除；废除；撤回,GMAT
resemble,rɪ'zɛmbl,,v.类似，像,GMAT
resent,rɪ'zɛnt,,v.怨恨；愤恨；厌恶,GMAT
reservation,",rɛzɚ'veʃən",,n.预约，预订；保留,GMAT
reserve,rɪ'zɝv,,n.储备，储存；自然保护区；预备队；缄默；[金融] 储备金 v.储备；保留；预约,GMAT
reservoir,"'rɛzɚ,vɔr",,n.水库；蓄水池,GMAT
reside,rɪ'zaɪd,,v.住，居住；属于,GMAT
residency,'rɛzɪdənsi,,n.住处；住院医生实习期,GMAT
residential,",rɛzɪ'dɛnʃl",,a.住宅的；与居住有关的,GMAT
residual,rɪ'zɪdʒuəl,,n.剩余；残渣 a.剩余的；残留的,GMAT
residue,'rɛzɪdu,,n.残渣；剩余；滤渣,GMAT
resign,rɪ'zaɪn,,v.辞职；放弃；委托；使听从 n.辞去职务,GMAT
resist,rɪ'zɪst,,v.抵抗，抗拒；忍耐 n.[助剂] 抗蚀剂；防染剂,GMAT
resistance,rɪ'zɪstəns,,n.阻力；电阻；抵抗；反抗；抵抗力,GMAT
resolve,rɪ'zɑlv,,v.决定；溶解；使…分解；决心要做… n.坚决；决定要做的事,GMAT
resonance,'rɛznəns,,n.[力] 共振；共鸣；反响,GMAT
resort,rɪ'zɔrt,,n.凭借，手段；度假胜地；常去之地 v.求助，诉诸；常去；采取某手段或方法,GMAT
respective,rɪ'spɛktɪv,,a.分别的，各自的,GMAT
respiratory,rɪ'spaɪərətɔːrɪ; rɪ'spaɪrəˌtɔrɪ,,a.呼吸的,GMAT
respire,rɪ'spaɪɚ,,v.呼吸,GMAT
resplendent,rɪ'splɛndənt,,a.光辉的；华丽的,GMAT
responsible,rɪ'spɑnsəbl,,a.负责的，可靠的；有责任的,GMAT
responsive,rɪ'spɑnsɪv,,a.响应的；应答的；回答的,GMAT
restitution,'rɛstə'tʊʃən,,n.恢复；赔偿；归还,GMAT
restore,rɪ'stɔr,,v.恢复；修复；归还,GMAT
restrain,rɪ'stren,,v.抑制，控制；约束；制止,GMAT
restrict,rɪ'strɪkt,,v.限制；约束；限定,GMAT
restructure,ri'strʌktʃɚ,,v.调整；重建；更改结构,GMAT
resume,rɪˈzjuːm; ˈrɛzjʊmeɪ,,n.摘要；[管理] 履历，简历 v.重新开始，继续；恢复，重新占用,GMAT
resurgence,rɪ'sɝdʒəns,,n.复活；再现；再起,GMAT
resuscitation,"rɪ,sʌsə'teʃən",,n.复苏；复兴；复活,GMAT
retail,'ritel,,v.零售；转述 n.零售 ad.以零售方式 a.零售的,GMAT
retain,rɪ'ten,,v.保持；雇；记住,GMAT
retaliation,"ri,tæli'eiʃən",,n.报复；反击；回敬,GMAT
retard,'rɪtɑrd,,v.延迟；阻止；妨碍；使减速 n.延迟；阻止,GMAT
retarded,rɪ'tɑrdɪd,,a.智力迟钝的；发展迟缓的,GMAT
retention,rɪ'tɛnʃən,,n.保留；扣留，滞留；记忆力；闭尿,GMAT
reticent,'rɛtɪsnt,,a.沉默的；有保留的；谨慎的,GMAT
retrieve,rɪ'triv,,v.[计] 检索；恢复；重新得到 n.[计] 检索；恢复，取回,GMAT
revamp,",ri'væmp",,v.修补；翻新；修改 n.改进；换新鞋面,GMAT
reveal,rɪ'vil,,v.显示；透露；揭露；泄露 n.揭露；暴露；门侧，窗侧,GMAT
revenue,'rɛvənu,,n.税收，国家的收入；收益,GMAT
reverence,'rɛvərəns,,n.崇敬；尊严；敬礼 v.敬畏；尊敬,GMAT
reversal,rɪ'vɝsl,,n.逆转；[摄] 反转；[法] 撤销,GMAT
reverse,rɪ'vɝs,,n.背面；相反；倒退；失败 v.颠倒；倒转 a.反面的；颠倒的；反身的,GMAT
reversion,rɪ'vɝʒən,,n.逆转；回复；归还；[遗] 隔代遗传；[法] 继承权,GMAT
revert,rɪ'vɝt,,v.回复；重提；返祖遗传；归还 n.恢复原状者,GMAT
revise,rɪ'vaɪz,,v.修正；复习；校订 n.修订；校订,GMAT
revitalize,",ri'vaɪtəlaɪz",,v.使…复活；使…复兴；使…恢复生气,GMAT
revive,rɪ'vaɪv,,v.复兴；复活；苏醒；恢复精神,GMAT
revolution,'rɛvə'lʊʃən,,n.革命；旋转；运行；循环,GMAT
revolutionary,'rɛvə'lʊʃə'nɛri,,a.革命的；旋转的；大变革的 n.革命者,GMAT
rewind,",ri'waɪnd",,n.重绕；倒带器 v.倒回；重绕,GMAT
rhetoric,'rɛtərɪk,,n.修辞，修辞学；华丽的词藻 a.花言巧语的,GMAT
rheumatic,rʊ'mætɪk,,a.风湿病的；风湿病引起的 n.风湿病；风湿病患者,GMAT
rhinoceros,raɪ'nɑsərəs,,n.[脊椎] 犀牛,GMAT
rib,rɪb,,n.肋骨；排骨；肋状物 v.戏弄；装肋于,GMAT
ridge,rɪdʒ,,n.山脊；山脉；屋脊 v.使成脊状；作垄,GMAT
ridicule,'rɪdɪ'kjʊl,,v.嘲笑；嘲弄；愚弄 n.嘲笑；笑柄；愚弄,GMAT
rigid,'rɪdʒɪd,,a.严格的；僵硬的，死板的；坚硬的；精确的,GMAT
rigor,'rɪgɚ,,n.严厉；精确；苛刻；僵硬,GMAT
rigorous,'rɪɡərəs,,a.严格的，严厉的；严密的；严酷的,GMAT
rim,rɪm,,n.边，边缘；轮辋；圆圈 v.作…的边，装边于,GMAT
rinse,rɪns,,v.漱；冲洗掉；漂净 n.冲洗；漂洗；[轻] 染发剂；染发,GMAT
ripple,'rɪpl,,n.波纹；涟漪；[物] 涟波 v.起潺潺声,GMAT
ritual,'rɪtʃuəl,,n.仪式；惯例；礼制 a.仪式的；例行的；礼节性的,GMAT
rival,'raɪvl,,n.对手；竞争者 v.与…竞争；比得上某人 a.竞争的,GMAT
rivalry,'raɪvlri,,n.竞争；对抗；竞赛,GMAT
robust,ro'bʌst,,a.强健的；健康的；粗野的；粗鲁的,GMAT
rodent,'rodnt,,a.啮齿类的；咬的，嚼的；侵蚀性的 n.[脊椎] 啮齿动物,GMAT
roost,rust,,n.栖木；鸟窝；群栖的禽鸟 v.栖息；安歇,GMAT
rotate,'rotet,,v.旋转；循环 a.[植] 辐状的,GMAT
rotational,ro'teʃənl,,a.转动的；回转的；轮流的,GMAT
roughly,'rʌfli,,ad.粗糙地；概略地,GMAT
round,raʊnd,,n.圆；循环；一回合；圆形物 a.圆的；完全的；大概的；肥胖的 ad.在周围；迂回地；朝反方向；挨个 v.完成；围捕；绕行；弄圆 prep.附近；绕过；大约；在…周围,GMAT
royalty,'rɔɪəlti,,n.皇室；版税；王权；专利税,GMAT
rudder,'rʌdɚ,,n.船舵；飞机方向舵,GMAT
rudimentary,",rudɪ'mɛntri",,a.基本的；初步的；退化的；残遗的；未发展的,GMAT
rug,rʌɡ,,n.小地毯；毛皮地毯；男子假发,GMAT
rugby,'rʌɡbi,,n.英式橄榄球；拉格比（英格兰中部的城市）,GMAT
rugged,'rʌɡɪd,,a.崎岖的；坚固的；高低不平的；粗糙的,GMAT
ruin,'ruɪn,,n.废墟；毁坏；灭亡 v.毁灭；使破产,GMAT
rumor,'rʊmɚ,,n.谣言；传闻 v.谣传；传说,GMAT
runner,'rʌnɚ,,n.跑步者；走私者；推销员；送信人,GMAT
rupture,'rʌptʃɚ,,n.破裂；决裂；疝气 v.破裂；发疝气,GMAT
sacralization,,,n.骶骨化；[外科] 骶骨融合；神圣化,GMAT
sacred,'sekrɪd,,a.神的；神圣的；宗教的；庄严的,GMAT
sacrifice,'sækrɪfaɪs,,n.牺牲；祭品；供奉 v.牺牲；献祭；亏本出售,GMAT
salable,'seiləbl,,a.畅销的；适于销售的；价格适当的,GMAT
salient,'selɪənt,,a.显著的；突出的；跳跃的 n.凸角；突出部分,GMAT
saline,'selin,,a.盐的；含盐分的 n.盐湖；碱盐泻药,GMAT
salinity,sə'lɪnəti,,n.盐度；盐分；盐性,GMAT
salvage,'sælvɪdʒ,,n.打捞；海上救助；抢救财货；救难的奖金 v.抢救；海上救助,GMAT
sample,'sæmpl,,v.取样；尝试；抽样检查 n.样品；样本；例子 a.试样的，样品的；作为例子的,GMAT
samurai,'sæmuraɪ,,n.（日）武士；武士阶级,GMAT
sanction,'sæŋkʃən,,n.制裁，处罚；认可；支持 v.制裁，处罚；批准；鼓励,GMAT
sanctuary,'sæŋktʃuɛri,,n.避难所；至圣所；耶路撒冷的神殿,GMAT
sandbar,'sændbɑr,,n.沙洲；沙堤,GMAT
sane,sen,,a.健全的；理智的；[临床] 神志正常的 n.(Sane)人名；(日)实(姓)；(日)实(名)；(芬、塞、冈、几比、塞内)萨内,GMAT
sanitary,'sænə'tɛri,,a.卫生的，清洁的 n.公共厕所,GMAT
saturated,'sætʃəretɪd,,a.饱和的；渗透的；深颜色的 v.使渗透，使饱和（saturate的过去式）,GMAT
scale,skel,,n.规模；比例；鳞；刻度；天平；数值范围 v.衡量；攀登；剥落；生水垢,GMAT
scandalize,'skændəlaɪz,,v.使震惊；诽谤；使愤慨,GMAT
scapegoat,'skepɡot,,n.替罪羊，替人顶罪者；替身 vt.使成为…的替罪羊,GMAT
scarce,skɛrs,,a.缺乏的，不足的；稀有的 ad.仅仅；几乎不；几乎没有,GMAT
scarcity,'skɛrsəti,,n.不足；缺乏,GMAT
scatter,'skætɚ,,v.分散，散开；散射 n.分散；散播，撒播,GMAT
scavenge,'skævɪndʒ,,v.打扫；排除废气；以…为食,GMAT
scent,sɛnt,,n.气味；嗅觉；痕迹；察觉能力 v.闻到；发觉；使充满…的气味；循着遗臭追踪,GMAT
scheme,skim,,n.计划；组合；体制；诡计 v.搞阴谋；拟订计划,GMAT
scorn,skɔrn,,n.轻蔑；嘲笑；藐视的对象 v.轻蔑；藐视；不屑做,GMAT
scorpion,skɔrpɪən,,n.蝎子；蝎尾鞭；心黑的人,GMAT
scour,'skaʊɚ,,v.冲刷；擦；腹泻 n.擦，冲刷；洗涤剂；（畜类等的）腹泻,GMAT
scout,skaʊt,,n.搜索，侦察；侦察员；侦察机 v.侦察；跟踪，监视；发现,GMAT
scramble,'skræmbl,,v.攀登；使混杂，仓促凑成；扰乱 n.抢夺，争夺；混乱，混乱的一团；爬行，攀登,GMAT
scrap,skræp,,n.碎片；残余物；打架；少量 v.废弃；使解体；拆毁 a.废弃的；零碎的,GMAT
scrape,skrep,,n.刮掉；擦痕；困境；刮擦声 v.刮；擦伤；挖成,GMAT
scrawny,'skrɔni,,a.骨瘦如柴的,GMAT
screen,skrin,,n.屏，幕；屏风 v.筛；拍摄；放映；掩蔽,GMAT
scribe,skraɪb,,n.抄写员；作家；划线器 v.写下，记下；用划线器划,GMAT
scrub,skrʌb,,n.矮树；洗擦；擦洗者；矮小的人（或物） v.用力擦洗；使净化 a.矮小的；临时凑合的；次等的,GMAT
scrubber,'skrʌbɚ,,n.[化工] 洗涤器；洗刷者；刷子,GMAT
scrupulous,'skrupjələs,,a.细心的；小心谨慎的；一丝不苟的,GMAT
scrutinize,'skrutənaɪz,,v.细阅；作详细检查 n.仔细或彻底检查,GMAT
scrutiny,'skrutəni,,n.详细审查；监视；细看；选票复查,GMAT
scuba,'skjʊbə,,n.水肺；水中呼吸器,GMAT
sculpture,'skʌlptʃɚ,,n.雕塑；雕刻；刻蚀 v.雕塑；雕刻；刻蚀,GMAT
scurrilous,ˈskɜrələs,,a.下流的；说话粗鄙恶劣的；无礼的,GMAT
seasonal,'sizənl,,a.季节的；周期性的；依照季节的,GMAT
secluded,sɪ'kludɪd,,a.隐蔽的；隐退的，隐居的 v.隔绝（seclude的过去式）,GMAT
secrete,sɪ'krit,,v.藏匿；私下侵吞；分泌,GMAT
secretion,sɪ'kriʃən,,n.分泌；分泌物；藏匿；隐藏,GMAT
secular,'sɛkjəlɚ,,a.世俗的；长期的；现世的；不朽的 n.修道院外的教士，(对宗教家而言的) 俗人,GMAT
secure,sə'kjʊr,,a.安全的；无虑的；有把握的；稳当的 v.保护；弄到；招致；缚住,GMAT
sedentary,'sɛdntɛri,,a.久坐的；坐惯的；定栖的；静坐的,GMAT
sediment,sɛdəmənt,,n.沉积；沉淀物,GMAT
sedimentary,",sɛdɪ'mɛntri",,a.沉淀的,GMAT
seedling,'sidlɪŋ,,n.秧苗，幼苗；树苗,GMAT
seesaw,"'si,sɔ",,n.跷跷板；秋千 a.交互的；前后动的 v.玩跷跷板；上下来回摇动,GMAT
segment,'sɛɡmənt,,v.分割 n.段；部分,GMAT
segregate,'sɛɡrɪɡet,,v.使隔离；使分离；在…实行种族隔离,GMAT
segregation,'sɛgrɪ'geʃən,,n.隔离，分离；种族隔离,GMAT
seismic,'saɪzmɪk,,a.地震的；因地震而引起的,GMAT
select,sə'lɛkt,,v.挑选；选拔 a.精选的；挑选出来的；极好的 n.被挑选者；精萃,GMAT
semicircle,'sɛmɪsɝkl,,n.半圆，半圆形,GMAT
semiconductor,",sɛmɪkən'dʌktɚ",,n.[电子][物] 半导体,GMAT
seminal,'sɛmɪnl,,a.种子的；精液的；生殖的,GMAT
seminar,'sɛmɪnɑr,,n.讨论会，研讨班,GMAT
senate,'sɛnət,,n.参议院，上院；（古罗马的）元老院,GMAT
sensation,sɛn'seʃən,,n.感觉；轰动；感动,GMAT
sensational,sɛn'seʃənl,,a.轰动的；耸人听闻的；非常好的；使人感动的,GMAT
sensible,'sɛnsəbl,,a.明智的; 通情达理的; 合乎情理的; 意识到的，能感觉到的; n.可感觉到的东西; 敏感的人;,GMAT
sensitive,'sɛnsətɪv,,a.敏感的；感觉的；[仪] 灵敏的；感光的；易受伤害的；易受影响的 n.敏感的人；有灵异能力的人,GMAT
sensitize,'sɛnsətaɪz,,v.使敏感；使具有感光性,GMAT
sentence,'sɛntəns,,n.[语][计] 句子，命题；宣判，判决 v.判决，宣判,GMAT
sentient,'sɛntɪənt,,a.有感情的；有感觉力的；意识到的 n.有知觉的人,GMAT
sentiment,'sɛntɪmənt,,n.感情，情绪；情操；观点；多愁善感,GMAT
sentinel,'sɛntɪnl,,n.哨兵 vt.守卫，放哨,GMAT
sequence,'sikwəns,,n.[数][计] 序列；顺序；续发事件 v.按顺序排好,GMAT
sequester,sɪ'kwɛstɚ,,v.使隔绝；使隐退；没收，扣押,GMAT
session,'sɛʃən,,n.会议；（法庭的）开庭；（议会等的）开会；学期；讲习会,GMAT
severe,sɪ'vɪr,,a.严峻的；严厉的；剧烈的；苛刻的,GMAT
sewage,'sʊɪdʒ,,n.污水；下水道；污物,GMAT
shareholder,'ʃɛrholdɚ,,n.股东；股票持有人,GMAT
shatter,'ʃætɚ,,v.粉碎；打碎；破坏；破掉；使散开 n.碎片；乱七八糟的状态,GMAT
sheath,ʃiθ,,n.鞘；护套；叶鞘；女子紧身服装,GMAT
shed,ʃɛd,,v.流出；摆脱；散发；倾吐 n.小屋，棚；分水岭,GMAT
sheer,ʃɪr,,a.绝对的；透明的；峻峭的；纯粹的 ad.完全；陡峭地 v.偏航 n.偏航；透明薄织物,GMAT
shellfish,'ʃɛl'fɪʃ,,n.甲壳类动物；贝类等有壳的水生动物,GMAT
shelter,'ʃɛltɚ,,n.庇护；避难所；遮盖物 v.保护；使掩蔽,GMAT
shield,ʃild,,n.盾；防护物；保护者 v.遮蔽；包庇；避开；保卫,GMAT
shimmer,'ʃɪmɚ,,n.微光；闪光 v.闪烁；发闪烁的微光,GMAT
shortfall,'ʃɔrtfɔl,,n.差额；缺少,GMAT
shrill,ʃrɪl,,a.尖锐的；刺耳的 ad.尖锐地 v.尖声喊叫 n.尖叫声,GMAT
shrink,ʃrɪŋk,,n.收缩；畏缩；<俚>精神病学家 v.使缩小，使收缩,GMAT
shroud,ʃraʊd,,n.寿衣；覆盖物；船的横桅索；[电] 护罩 v.覆盖；包以尸衣,GMAT
shrub,ʃrʌb,,n.灌木；灌木丛,GMAT
shuttle,'ʃʌtl,,n.航天飞机；穿梭；梭子；穿梭班机、公共汽车等 v.使穿梭般来回移动；短程穿梭般运送,GMAT
sibling,'sɪblɪŋ,,n.兄弟姊妹；民族成员,GMAT
sidestep,'saɪdstɛp,,v.回避；横跨一步躲避 n.台阶；横跨的一步,GMAT
siege,sidʒ,,n.围攻；包围；围城；不断袭击；长期努力 vt.围攻；包围,GMAT
signature,'sɪgnətʃɚ,,n.署名；签名；信号,GMAT
significance,sɪɡ'nɪfɪkəns,,n.意义；重要性；意思,GMAT
significant,sɪɡ'nɪfɪkənt,,a.重大的；有效的；有意义的；值得注意的；意味深长的 n.象征；有意义的事物,GMAT
signify,'sɪɡnɪfaɪ,,v.表示；意味；预示,GMAT
silkworm,'sɪlkwɝm,,n.蚕，桑蚕,GMAT
similarity,",sɪmə'lærəti",,n.类似；相似点,GMAT
simulate,'sɪmjulet,,v.模仿；假装；冒充 a.模仿的；假装的,GMAT
simultaneous,",saɪml'tenɪəs",,a.同时的；联立的；同时发生的 n.同时译员,GMAT
sinew,'sɪnju,,n.筋；肌腱；体力；精力 vt.加强；使牢固,GMAT
singularly,'siŋgjuləli,,ad.异常地；非常地；令人无法理解地,GMAT
sinus,'saɪnəs,,n.[生物] 窦；静脉窦；下陷或凹下去的地方,GMAT
sip,sɪp,,n.抿；小口喝；单列直插式组件 v.啜饮,GMAT
skeleton,'skɛlɪtn,,n.骨架，骨骼；纲要；骨瘦如柴的人 a.骨骼的；骨瘦如柴的；概略的,GMAT
skeptic,'skɛptɪk,,n.怀疑论者；怀疑者；无神论者,GMAT
skeptical,'skɛptɪkl,,a.怀疑的；怀疑论的，不可知论的,GMAT
sketch,skɛtʃ,,n.素描；略图；梗概 v.画素描或速写,GMAT
skull,skʌl,,n.头盖骨，脑壳,GMAT
slam,slæm,,v.砰地关上；猛力抨击 n.猛击；砰然声,GMAT
slice,slaɪs,,n.薄片；部分；菜刀，火铲 v.切下；把…分成部分；将…切成薄片,GMAT
slick,slɪk,,a.光滑的；华而不实的；聪明的；熟练的；老套的 n.[机] 平滑器；[机] 修光工具；通俗杂志 ad.灵活地；聪明地 v.使光滑；使漂亮,GMAT
slight,slaɪt,,a.轻微的，少量的；脆弱的；细长的；不重要的 v.轻视，忽略；怠慢 n.怠慢；轻蔑,GMAT
slip,slɪp,,v.滑动；滑倒；犯错；失足；减退 n.滑，滑倒；片，纸片；错误；下跌；事故 a.滑动的；有活结的；活络的 abbr.串行线路接口协议，是旧式的协议（Serial Line Interface Protocol）,GMAT
slope,slop,,n.斜坡；倾斜；斜率；扛枪姿势 v.倾斜；逃走,GMAT
slot,slɑt,,n.位置；狭槽；水沟；硬币投币口 v.跟踪；开槽于,GMAT
sloth,sloθ,,n.怠惰，懒惰；[脊椎] 树懒,GMAT
sluggish,'slʌɡɪʃ,,a.萧条的；迟钝的；行动迟缓的；懒惰的 n.市况呆滞；市势疲弱,GMAT
slump,slʌmp,,v.下降，衰落；倒下；大幅度下降，暴跌 n.衰退；暴跌；消沉,GMAT
